id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1440450816318472197,1440450816318472197,2021-09-21 23:00:11 UTC,2021-09-21,23:00:11,+0000,846533794265915392,lesurfdesign,ルサーフデザイン 9/30までクーポン発券中,,おはようございます😋 カラフルでジューシーなソースが可愛いです  【スイーツデコ ハート型アイシングクッキー(ランダム）】  https://t.co/EhTXqcTI6I #ルサーフデザインCreema #ミニチュア #フェイクスイーツ #クッキー #ハンドメイド好きさんと繋がりたい #スイーツデコ #人気商品 #miniature,ja,[],['https://buff.ly/2TVgQUR'],[],0,1,21,"['ルサーフデザインcreema', 'ミニチュア', 'フェイクスイーツ', 'クッキー', 'ハンドメイド好きさんと繋がりたい', 'スイーツデコ', '人気商品', 'miniature']",[],https://twitter.com/LeSurfDesign/status/1440450816318472197,False,,0,,,,,,,,[],,,,
1440447999243546627,1440447999243546627,2021-09-21 22:48:59 UTC,2021-09-21,22:48:59,+0000,1439047543015362562,kitrifakesweets,KITRI（キトリ）フェイクスイーツ工房,,樹脂粘土で作ったキューピッド衣装風のフェイクアイシングクッキーです。 ウエストや首元、裾にスカートヒダにうっすらシルバーの色付けがしてあり日に当たるとさりげなくキラキラっとします😊 minne、creemaにて販売中 #フェイクスイーツ #キューピッド #バレエ #minne #creema #ハンドメイド  https://t.co/t8qScBKpLo,ja,[],[],"['https://pbs.twimg.com/media/E_1_wZyVkAYXv-E.jpg', 'https://pbs.twimg.com/media/E_1_wZ2UcAUQaw6.jpg']",0,0,1,"['フェイクスイーツ', 'キューピッド', 'バレエ', 'minne', 'creema', 'ハンドメイド']",[],https://twitter.com/KITRIfakesweets/status/1440447999243546627,False,,1,https://pbs.twimg.com/media/E_1_wZyVkAYXv-E.jpg,,,,,,,[],,,,
1440437794166345728,1440437794166345728,2021-09-21 22:08:26 UTC,2021-09-21,22:08:26,+0000,1293480387151138817,harukamido1,アトリエはっち　10/6-10/12@きらめきめると,,5周年おめでとうございます！ プリパ2021は、11/5(金)〜11/7(日)に開催します！ アトリエはっちも、作品販売で参加予定です。 通販も、ワークショップもありますので、メルヘンポップなイベントを楽しみたいですね💕　 #ハンドメイド　#フェイクスイーツ　#プリパ2021,ja,[],[],[],0,2,7,"['ハンドメイド', 'フェイクスイーツ', 'プリパ2021']",[],https://twitter.com/harukamido1/status/1440437794166345728,False,https://twitter.com/ayapeco_aya/status/1440285505581576203,0,,,,,,,,[],,,,
1440430249007747080,1440430249007747080,2021-09-21 21:38:27 UTC,2021-09-21,21:38:27,+0000,1923155090,monoqrow,qrow,,主にレジンアクセサリーを作ってます♡ それ以外にもフェイクスイーツや消しゴムはんこも作ってます⁽⁽◝( ˙ ꒳ ˙ )◜⁾⁾,ja,[],[],[],0,0,0,[],[],https://twitter.com/monoqrow/status/1440430249007747080,False,,0,,,,,,,,[],,,,
1440416340624302086,1440416340624302086,2021-09-21 20:43:11 UTC,2021-09-21,20:43:11,+0000,2175160208,fakesweets_bot,フェイクスイーツ&フードBOT【復活&固定check】,,ミニチュアフード ハンバーガーセット  https://t.co/VDJT4KXez1 … ハンドメイドの1/6スケールのミニチュアフードです。 台の大きさは、縦5cm横8cmです。 素材は樹脂粘土、紙、木。  https://t.co/R4uJ5Xbqpa,ja,[],['http://tetote-market.jp/creator/kyaraya/oq2149831026/'],['https://pbs.twimg.com/media/BiSbheICMAAPrxC.jpg'],0,0,0,[],[],https://twitter.com/fakesweets_bot/status/1440416340624302086,False,,1,https://pbs.twimg.com/media/BiSbheICMAAPrxC.jpg,,,,,,,[],,,,
1440375311909089284,1440375311909089284,2021-09-21 18:00:09 UTC,2021-09-21,18:00:09,+0000,138435771,shikihiro,本多宏美 フェイクスイーツ講師,,#ドリラブ日記210921 #ドリラブ日記16  ☆zoomレクチャー二回、ガッツリアドバイスできた ☆作業机を片付けた ☆断捨離少しずつ始めた ☆動画編集の準備できた ☆お月見した   名古屋は小雨からの雲… 深夜２時過ぎにお月さまが顔をだしてくれました！ 月の光を浴びて、心も体もデトックス！  https://t.co/OplUUvD79G,ja,[],[],[],0,0,9,"['ドリラブ日記210921', 'ドリラブ日記16']",[],https://twitter.com/shikihiro/status/1440375311909089284,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1440375293714173957/pu/img/bhNKtBb4BgUi52Lr.jpg,,,,,,,[],,,,
1440371245808193540,1440371245808193540,2021-09-21 17:44:00 UTC,2021-09-21,17:44:00,+0000,2175160208,fakesweets_bot,フェイクスイーツ&フードBOT【復活&固定check】,,ミニチュアどんぶりの作り方  https://t.co/1f1Cklsm1h … 【材料】 ・樹脂粘土 ・絵の具 ・ニス ・ボンド ・やすり・どんぶりの型になりそうなもの,ja,[],['http://park2.wakwak.com/~pine/studio/howto/tableware-03.html'],[],0,0,0,[],[],https://twitter.com/fakesweets_bot/status/1440371245808193540,False,,0,,,,,,,,[],,,,
1440368993450151936,1440368993450151936,2021-09-21 17:35:03 UTC,2021-09-21,17:35:03,+0000,223455667,sakutim,さくちん@2021まったり活動中,,ハンドメイド始めた頃は、森ガールが流行りでスイーツデコスタートだった✨😌✨ クッキー作ったりしてたなぁ💖☺️ 森ガールが終わる頃にはホイップを大量に絞り、今みたいなカラフル🌈なデコに変わった💖 懐かしい✨😆✨  #ハンドメイド　#ハンドメイド作品　#スイーツデコ　#フェイクスイーツ　#お菓子  https://t.co/E4Q0HBXFDF,ja,[],[],"['https://pbs.twimg.com/media/E_039nkVkAUPW75.jpg', 'https://pbs.twimg.com/media/E_039nnVkAc24le.jpg', 'https://pbs.twimg.com/media/E_039nkVgAo2uAd.jpg', 'https://pbs.twimg.com/media/E_039n4VkA4LIIY.jpg']",0,2,18,"['ハンドメイド', 'ハンドメイド作品', 'スイーツデコ', 'フェイクスイーツ', 'お菓子']",[],https://twitter.com/sakutim/status/1440368993450151936,False,,1,https://pbs.twimg.com/media/E_039nkVkAUPW75.jpg,,,,,,,[],,,,
1440366419921625094,1440366419921625094,2021-09-21 17:24:49 UTC,2021-09-21,17:24:49,+0000,2249046140,harunochiyuri,あみにゃ,,あの世界、今年も降臨💫 可愛いフェイクスイーツ教室ayapeco ５周年記念 展示・販売&amp;レッスンイベント Pretty Sweets Party ！2021 #プリパ2021 11月5日(金)12:00〜18:00 11月6日(土)12:00〜18:00 11月7日(日)12:00〜17:00 ※最終日17:00 あみにゃ→レッスン&amp;販売参加💜 詳細:  https://t.co/wZmdvd80Jd  https://t.co/aT8jdLRHw9,ja,[],['https://ayapeco.jp/20210921/12771/'],"['https://pbs.twimg.com/media/E_01ndSVIAsgWY6.jpg', 'https://pbs.twimg.com/media/E_01nrSVUAI-X6E.jpg', 'https://pbs.twimg.com/media/E_01n4lVQAkADoU.jpg', 'https://pbs.twimg.com/media/E_01oCgVkAMHEc6.jpg']",0,6,12,['プリパ2021'],[],https://twitter.com/harunochiyuri/status/1440366419921625094,False,,1,https://pbs.twimg.com/media/E_01ndSVIAsgWY6.jpg,,,,,,,[],,,,
1440363585398456337,1440363585398456337,2021-09-21 17:13:34 UTC,2021-09-21,17:13:34,+0000,4381724060,tikush1fo3qht1p,鋼鉄兵団,,@yukiya11nagi パフェ作りお疲れ様でした  次回予定のスイーツデコ(フェイクスイーツ)についての資料あげておきます  アイスは補足すると軽量スプーンと粘土の間にラップを挟むと綺麗に取れます  https://t.co/7rZeEIPOOd,ja,[],[],"['https://pbs.twimg.com/media/E_0zBIJVUAIoDEa.jpg', 'https://pbs.twimg.com/media/E_0zCXiVgAMgIMW.jpg', 'https://pbs.twimg.com/media/E_0zC1tVkAIRFyO.jpg']",1,0,1,[],[],https://twitter.com/tIKUSh1Fo3QHt1P/status/1440363585398456337,False,,1,https://pbs.twimg.com/media/E_0zBIJVUAIoDEa.jpg,,,,,,,[],,,,
